Name,ZipCode
Ball Diamond 1 Grandstand,94112
Ball Diamond 2 Grandstand,94112
Crocker Amazon Non-landscp Grnspc,94112
Crocker Amazon Paved Multi-use Area,94112
Crocker Amazon Picnic Areas,94112
Crocker Amazon Soccer Fields,94112
Crocker Amazon Community Garden,94112
Crocker Amazon Dog Play Area,94112
McLaren Park Natural Areas,94112
,NA
McLaren Park Roadways,94112
,NA
McLaren Park Upper Reservoir,94112
McNab Lake,94112
McLaren Park East Landscaped Areas,94112
McLaren Park Amphitheatre Parking,94112
McLaren Tennis Courts Area Parking,94112
Jerry Garcia Amphitheatre Restroom,94112
Gleneagles Golf Course Parking,94112
McLaren Park West Landscaped Areas,94112
Sunnydale Parking Areas,94112
Mansfield & Burrows CPA,94112
McLaren Park Picnic Areas,94112
McLaren Park Basketball Courts,94112
Portsmouth Square Bathrooms,94111
Portsmouth Square Clubhouse,94111
Portsmouth Square Children's Play Areas,94111
Sue Bierman Hardscaped Areas,94111
Sue Bierman Landscaped Areas,94111
Justin Herman Landscaped Areas,94111
Justin Herman Plaza Hardscaped Area,94111
Justin Herman Vaillancourt Fountain,94111
Maritime Plaza Hardscape Area,94111
Martime Landscaped Areas,94111
Portsmouth Square Landscaped Areas,94111
St Mary's RC Parking Lots,94110
Bernal Hts RC  Basketball Courts,94110
Bernal Hts RC Children's Play Areas,94110
Holly ball fields,94110
Holly Park Basketball Courts,94110
Holly Park Bathrooms,94110
Holly Park Children's Play Areas,94110
St Mary's PG Restrooms,94110
Bernal Hts RC Playfields,94110
Holly Park Picnic Areas,94110
Prentiss MP Picnic Areas,94110
St Mary's Rec Ctr Picnic Areas,94110
Bernal Heights Rec Center,94110
St Mary's Soccer Pitches,94110
Holly Park Tennis Courts,94110
Good Prospect Community Garden,94110
Ogden Terrace Community Garden,94110
Bernal Hts RC Hardscaped Areas,94110
Bernal Hts RC Landscaped Area,94110
Holly Park Hardscape,94110
,NA
Holly Park Landscaped Areas,94110
,NA
Prentiss MP Hardscaped Areas,94110
Prentiss MP Landscape Area,94110
St Mary's Hardscaped Areas,94110
St Mary's RC Maintenance Shed,94110
St Mary's Rec Ctr Landscaped Areas,94110
St Mary's PG Non-landscaped Grnspc,94110
Coleridge Non-Landscaped Greenspace,94110
Mullen/Peralta Nonlandscaped Grnspc,94110
Bernal Heights Natural Areas,94110
,NA
Coleridge Children's Play Areas,94110
Garfield Square Clubhouse,94110
Garfield Square Children's Play Areas,94110
Juri Commons Children's Play Areas,94110
Precita Park Children's Play Areas,94110
Garfield Square Picnic Areas,94110
Precita Park Picnic Areas,94110
Garfield Square Community Pool,94110
Bernal Heights Community Garden,94110
Bernal Heights Dog Play Areas,94110
,NA
Bernal Heights Hardscaped,94110
Coleridge Hardscape,94110
Coleridge Landscaped Areas,94110
Coso/Precita Landscaped Areas,94110
Garfield Square Landscaped Areas,94110
Juri Commons Landscaped Areas,94110
Precita Landscaped Areas,94110
Precita Park Hardscape,94110
Precita Park Ornamental Gardens,94110
Juri Commons Hardscaped Areas,94110
Garfield Square Hardscaped Areas,94110
Garfield Square Playfields,94110
Mission RC Parking Lots,94110
24th:  Children's Play Area,94110
Jose Coronado Basketball Courts,94110
Jose Coronado Clubhouse,94110
Jose Coronado Children's Play Areas,94110
Mission Dolores Basketball Courts,94110
Mission Dolores Park Maintenance Building,94110
Mission Dolores Park Play Structure,94110
Mission PG Basketball Court,94110
Mission PG Clubhouse,94110
Mission PG Children's Play Areas,94110
Mission Rec Children's Play Area,94110
Mission Art Center,94110
24th: Multi-use Play Area,94110
Jose Coronado Paved Playfields,94110
Mission Dolores Park Picnic Areas,94110
Mission PG Playfield,94110
Mission RC Playfields,94110
Jose Coronado Paved Play Area,94110
Mission Dolores Park Playfields,94110
Mission Rec Center,94110
Coronado tennis,94110
Alioto Community Garden,94110
Treat Commons Community Garden at Parque Ninos Unidos,94110
24th: Hardscape,94110
24th: Landscaped Areas,94110
Alioto: Hardscaped Areas,94110
Alioto: Landscaped Areas,94110
Jose Coronado Hardscaped Areas,94110
Coronado landscaping,94110
Mission PG Hardscaped Areas,94110
Mission PG Landscaped Areas,94110
Mission Rec Center Hardscaped Areas,94110
Mission Rec Ctr Landscaped Areas,94110
Parque Ninos Unidos Hardscaped Area,94110
Parque Ninos Unidos Landscaped Area,94110
Alioto:  Children's Play Area,94110
Parque Ninos Unidos Clubhouse,94110
Parque Ninos Unidos Children's Play Areas,94110
Mission Community Pool,94110
Mission Dolores Park Tennis Courts,94110
Mission PG Tennis Courts,94110
Potrero Del Sol Childrens Play Area,94110
Potrero Del Sol Park Picnic Areas,94110
Potrero Del Sol Performance Spaces,94110
Potrero del Sol Soccer Pitches,94110
James Rolph Jr Tennis Courts,94110
Potrero del Sol maintenance shed,94110
Potrero del Sol Hardscaped Areas,94110
Potrero del Sol Landscaped Areas,94110
Rolph Hardscaped Areas,94110
Rolph Landscaped Areas,94110
Rolph ball fields,94110
James Rolph Jr Basketball Courts,94110
James Rolph Jr Clubhouse,94110
James Rolph Jr Children's Play Areas,94110
Potrero del Sol Community Garden,94110
Brewster-Rutledge (Miller Memorial) Community Garden,94110
Utah/18th Hardscaped Areas,94110
Utah/18th Landscaped Areas,94110
Kid Power Park Children's Play Areas,94110
Kid Power Park Community Garden,94110
Franklin Square Hardscaped Areas,94110
Franklin Square Landscaped Areas,94110
Franklin Square Maint Facilities,94110
Kid Power Park Hardscaped Areas,94110
Kid Power Park Landscaped Areas,94110
Jefferson Square Landscaped Areas,94109
Jefferson Square Bathrooms,94109
Lafayette Non-landscaped Greenspace,94109
Helen Wills Basketball Courts,94109
Helen Wills Clubhouse,94109
Helen Wills Children's Play Areas,94109
Hyde/Vallejo Children's Play Areas,94109
Helen Wills Paved Multi-use Play Ar,94109
Helen Wills Tennis Courts,94109
Lafayette Park Dog Play Area,94109
Broadway Tunnel W Hardscaped Areas,94109
Broadway Tunnel W Landscaped Areas,94109
Helen Wills Hardscaped Areas,94109
Helen Wills Landscaped Areas,94109
Hyde/Vallejo Hardscaped Areas,94109
Hyde/Vallejo Landscaped Areas,94109
Lafayette Landscaped Areas,94109
,NA
Lafayette Park Hardscaped Areas,94109
,NA
Lafayette Park Gardener Shed,94109
Sgt. John Macaulay Landscaped Areas,94109
Sgt. John Macaulay Park Hardscaped,94109
Washington-Hyde hardscape,94109
Washington-Hyde landscaping,94109
Washington/Hyde Maint Facility,94109
Broadway Tunnel W Ornamental Garden,94109
Francisco: Open Space,94109
Marble: Basketball,94109
Washington/Hyde Children's Play Areas,94109
Marble: Tennis,94109
Tenderloin Rec Ctr Hardscaped Areas,94109
Tenderloin landscaping,94109
South End Rowing Club,94109
Joseph Conrad Hardscaped Areas,94109
Portola Park Non-Landscaped Areas,94108
Children's Play Areas,94108
Basketball Courts,94108
Huntington Children's Play Areas,94108
St Mary's Sq  Childrens Play Areas,94108
St Mary's Square Bathrooms,94108
Willie Woo Woo Wong Children's Play Areas,94108
St Mary's Square Performance Space,94108
Union Square Performance Spaces,94108
Willie Woo Woo Wong Paved PlayArea,94108
Betty Ann Ong Chinese Recreation Center,94108
Wong tennis,94108
Union Square Concessions,94108
Hardscaped Areas,94108
Chinese Rec landscaping,94108
Huntington Hardscape,94108
,NA
Huntington Landscaped Areas,94108
,NA
Huntington Park Maint Bldgs,94108
Portsmouth Square Hardscaped Areas,94108
Union Square Hardscaped Areas,94108
,NA
Union Square landscaping,94108
,NA
Willie Woo Woo Wong Hardscaped Area,94108
Wong landscaping,94108
Willie Woo Woo Wong Basketball Crt,94108
Willie Woo Woo Wong Clubhouse,94108
St Mary's Square Hardscaped Areas,94108
St Mary's Square landscaping,94108
Potrero Hill RC Non-landscaped Grn,94107
Jackson ball fields,94107
Jackson Basketball Courts,94107
Jackson Clubhouse,94107
Jackson Children's Play Areas,94107
Potrero Hill ball fields,94107
Potrero Hill Basketball Courts,94107
Potrero Hill Children's Play Areas,94107
Jackson Picnic Areas,94107
McKinley Square Picnic Areas,94107
Potrero Hill RC Picnic Areas,94107
Potrero Hill Rec Center,94107
Jackson Tennis Court,94107
Potrero Hill Tennis Courts,94107
McKinley Square Dog Play Area,94107
Mckinley Square Community Garden,94107
Esprit Park Hardscaped Areas,94107
Esprit Park Landscaped Areas,94107
Jackson Hardscaped Areas,94107
Jackson landscaping,94107
Jackson Maintenance Facilities,94107
McKinley Square Landscaped Areas,94107
Potrero Hill Hardscaped Areas,94107
Potrero Rec Center Maintenance Bldg,94107
Mckinley Square Children's Play Areas,94107
Potrero Hill Community Garden,94107
Potrero Hill RC Dog Play Areas,94107
McKinley Square Hardscape,94107
Potrero Hill Landscaped Areas,94107
South Park Children's Play Areas,94107
South Park Picnic Areas,94107
South Park Hardscaped Areas,94107
South Park Landscaped Areas,94107
Franklin Square Children's Play Areas,94103
Franklin Square Picnic Areas,94103
Franklin Square Soccer Fields,94103
Friend Basketball Courts,94103
Friend CPA,94103
Draves ball fields,94103
Victoria Manalo Draves Play Strctr,94103
Victoria Manalo DravesBsktball Crts,94103
Victoria Manalo Draves Picnic Areas,94103
Friend Rec Center,94103
Victoria Manalo Draves Playfields,94103
Howard & Langton Mini Park Community Garden,94103
Victoria Manalo Draves Community Garden,94103
Friend Hardscape,94103
Friend landscaping,94103
VMD Maintenance Facility,94103
Victoria Manalo Draves Hrdscpd Area,94103
Victoria Manalo Draves Lndscpd Area,94103
Koshland Park Basketball Courts,94102
Koshland Park Children's Play Areas,94102
Koshland Park Community Garden,94102
Page Street Community Garden,94102
Page & Laguna (aka Rose/Page) Community Garden,94102
Koshland Park Hardscaped Areas,94102
Koshland Park Landscaped Areas,94102
Page/Laguna Hardscaped Areas,94102
Page/Laguna Landscaped Areas,94102
War Memorial Non-Landscaped Green,94102
Joe Alioto Piazza Children's Play Areas,94102
Turk/Hyde Children's Play Areas,94102
City Hall Landscaping,94102
Joe Alioto Piazza Hardscaped Areas,94102
Joe Alioto Piazza Landscaped Areas,94102
Main Library Landscaping,94102
Turk/Hyde Hardscaped Areas,94102
Turk/Hyde Landscaped Areas,94102
Patricias Green Childrens Play Area,94102
Hayes Valley Paved Play Areas,94102
Patricias Green Picnic Area,94102
Hayes Valley Tennis Courts,94102
Hayes Valley Community Garden,94102
Hayes Valley Hardscape,94102
Hayes Valley - Landscaping,94102
Patricias Green Gardeners Shed,94102
Patricias Green Hardscaped Areas,94102
Patricias Green Landscaped Areas,94102
Hayes Valley Basketball Courts,94102
Hayes Valley Children's Play Areas,94102
Hayes Valley Clubhouse,94102
Hayward PG Computer Learning Center,94102
James Lang Ball Fields,94102
Margaret S Hayward Paved Playfields,94102
Margaret S. Hayward Playfields,94102
Margaret S Hayward Tennis Court,94102
James Lang Fieldhouse & Bleachers,94102
Jefferson Square Dog Play Area,94102
Jefferson Square Hardscaped Areas,94102
,NA
Margaret Hayward Landscaped Areas,94102
Margaret S. Hayward Hardscape,94102
MS Hayward Clubhouse,94102
MS Hayward Historic Clubhouse,94102
Margaret Hayward Basketball Courts,94102
Margaret S Hayward Children's Play Areas,94102
Buchanan St Mall Hardscape,94102
Buchanan St. Mall Landscaped Areas,94102
Buchanan St. Mall Basketball Crts,94102
Buchanan St. Mall Children's Play Areas,94102
Boeddeker Park Basketball Courts,94102
Boeddeker Park Clubhouse,94102
Boeddeker Park Children's Play Areas,94102
Sgt. John Macaulay Children's Play Areas,94102
Tenderloin Rec Center,94102
Boeddeker landscaping,94102
Boeddeker Park Hardscaped Areas,94102
Tenderloin Ball Fields,94102
Tenderloin Children's Play Areas,94102
War Memorial Landscaped Areas,94102
