Area,AreaName,SOC Code,SOC Title,Employment,MeanHourlyWage,MeanAnnualWage,EntryLevelHourlyWage,EntryLevelAnnualWage,ExperiencedLevelHourlyWage,ExperiencedLevelAnnualWage,10%HourlyWage,10%AnnualWage,25%HourlyWage,25%AnnualWage,MedianHourlyWage,MedianAnnualWage,75%HourlyWage,75%AnnualWage,90%HourlyWage,90%AnnualWage
000009,Connecticut Statewide,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","2,220",17.24,"35,859",11.77,"24,488",19.98,"41,544",10.61,"22,069",12.80,"26,631",16.53,"34,379",20.85,"43,382",24.44,"50,833"
000009,Connecticut Statewide,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",290,16.36,"34,032",11.88,"24,712",18.6,"38,697",10.72,"22,293",12.78,"26,580",15.45,"32,133",19.34,"40,228",23.66,"49,210"
000009,Connecticut Statewide,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","1,440",19.22,"39,972",13.08,"27,193",22.29,"46,362",11.83,"24,610",14.58,"30,326",18.97,"39,442",23.32,"48,516",27.84,"57,907"
000009,Connecticut Statewide,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","1,320",18.59,"38,666",12.14,"25,253",21.81,"45,372",11.01,"22,906",13.36,"27,785",17.66,"36,737",23.09,"48,026",28.31,"58,866"
000009,Connecticut Statewide,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",260,22.53,"46,852",14.22,"29,571",26.68,"55,498",13.03,"27,121",15.24,"31,694",20.97,"43,606",28.44,"59,162",36.23,"75,341"
000009,Connecticut Statewide,51-4041,Machinists,"7,400",22.75,"47,322",14.78,"30,745",26.74,"55,620",13.28,"27,611",16.98,"35,308",22.42,"46,628",27.96,"58,152",32.21,"67,002"
000009,Connecticut Statewide,51-4051,Metal-Refining Furnace Operators and Tenders,30,17.49,"36,369",13.19,"27,427",19.63,"40,840",12.64,"26,294",14.07,"29,265",16.59,"34,501",19.77,"41,126",25.19,"52,395"
000009,Connecticut Statewide,51-4052,"Pourers and Casters, Metal",50,18.13,"37,706",12.19,"25,355",21.1,"43,882",11.03,"22,957",12.94,"26,927",15.21,"31,633",19.94,"41,453",24.53,"51,017"
000009,Connecticut Statewide,51-4061,"Model Makers, Metal and Plastic",120,25.31,"52,660",18.89,"39,309",28.53,"59,336",17.17,"35,716",20.35,"42,341",24.26,"50,476",30.20,"62,817",35.74,"74,331"
000009,Connecticut Statewide,51-4062,"Patternmakers, Metal and Plastic",N/A,21.34,"44,402",13.57,"28,213",25.24,"52,497",10.56,"21,966",16.81,"34,981",22.91,"47,638",26.91,"55,968",29.26,"60,877"
000009,Connecticut Statewide,51-4071,Foundry Mold and Coremakers,100,17.18,"35,747",12.79,"26,601",19.38,"40,309",11.86,"24,671",13.78,"28,663",16.84,"35,042",21.02,"43,719",23.55,"48,986"
000009,Connecticut Statewide,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","1,070",15.03,"31,245",10.18,"21,170",17.44,"36,277",9.53,"19,833",10.64,"22,109",13.66,"28,397",17.77,"36,971",23.65,"49,200"
000009,Connecticut Statewide,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","3,220",19.21,"39,962",12.25,"25,468",22.69,"47,199",11.11,"23,110",13.71,"28,509",18.03,"37,492",23.69,"49,271",29.33,"60,990"
000009,Connecticut Statewide,51-4111,Tool and Die Makers,"2,050",27.92,"58,070",19.58,"40,718",32.09,"66,747",17.15,"35,655",22.91,"47,648",27.99,"58,223",33.31,"69,278",38.72,"80,537"
000009,Connecticut Statewide,51-4121,"Welders, Cutters, Solderers, and Brazers","2,100",21.21,"44,106",15.48,"32,205",24.07,"50,068",14.19,"29,510",16.99,"35,318",20.49,"42,606",24.39,"50,731",30.11,"62,633"
000009,Connecticut Statewide,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",370,18.22,"37,890",11.76,"24,447",21.45,"44,617",10.56,"21,977",12.92,"26,886",17.67,"36,757",22.51,"46,811",27.00,"56,161"
000009,Connecticut Statewide,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",270,20.09,"41,789",14.03,"29,173",23.12,"48,098",13.22,"27,499",14.96,"31,123",18.10,"37,635",22.84,"47,506",28.85,"60,010"
000009,Connecticut Statewide,51-4192,"Layout Workers, Metal and Plastic",100,25.68,"53,426",15.86,"33,001",30.6,"63,644",14.75,"30,673",18.06,"37,563",22.96,"47,740",30.05,"62,511",45.36,"94,348"
000009,Connecticut Statewide,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",620,16.66,"34,654",12.13,"25,223",18.93,"39,370",10.91,"22,691",12.94,"26,917",15.10,"31,408",18.72,"38,941",25.62,"53,283"
000009,Connecticut Statewide,51-4194,"Tool Grinders, Filers, and Sharpeners",150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
000009,Connecticut Statewide,51-4199,"Metal Workers and Plastic Workers, All Other",270,18.61,"38,697",11.26,"23,416",22.27,"46,332",9.81,"20,395",12.50,"25,998",18.35,"38,166",22.83,"47,485",27.69,"57,601"
000009,Connecticut Statewide,51-5111,Prepress Technicians and Workers,390,23.03,"47,893",16.10,"33,491",26.49,"55,090",14.31,"29,765",18.97,"39,442",23.47,"48,812",28.06,"58,377",30.73,"63,940"
000009,Connecticut Statewide,51-5112,Printing Press Operators,"2,080",18.21,"37,880",11.95,"24,865",21.34,"44,392",10.63,"22,109",13.32,"27,703",17.68,"36,778",22.68,"47,179",27.23,"56,651"
000009,Connecticut Statewide,51-5113,Print Binding and Finishing Workers,560,18.39,"38,258",11.67,"24,263",21.76,"45,260",10.51,"21,864",12.72,"26,448",17.12,"35,604",23.54,"48,955",28.82,"59,938"
000009,Connecticut Statewide,51-6011,Laundry and Dry-Cleaning Workers,"2,050",12.70,"26,407",10.22,"21,242",13.93,"28,989",9.60,"19,966",10.21,"21,221",11.70,"24,324",14.57,"30,306",17.85,"37,135"
000009,Connecticut Statewide,51-6021,"Pressers, Textile, Garment, and Related Materials",730,11.98,"24,927",10.00,"20,813",12.97,"26,978",9.43,"19,619",9.97,"20,742",11.34,"23,589",13.49,"28,071",16.05,"33,389"
000009,Connecticut Statewide,51-6031,Sewing Machine Operators,820,15.41,"32,051",10.48,"21,803",17.87,"37,176",9.78,"20,333",11.22,"23,334",13.80,"28,714",17.53,"36,441",25.43,"52,895"
000009,Connecticut Statewide,51-6052,"Tailors, Dressmakers, and Custom Sewers",270,18.74,"38,993",11.17,"23,222",22.54,"46,873",10.54,"21,936",11.82,"24,580",17.16,"35,685",26.31,"54,743",29.05,"60,428"
000009,Connecticut Statewide,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",60,14.15,"29,428",9.50,"19,772",16.46,"34,246",9.39,"19,537",9.57,"19,925",13.59,"28,264",17.71,"36,829",19.90,"41,401"
000009,Connecticut Statewide,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",10,17.72,"36,849",11.01,"22,916",21.07,"43,821",10.47,"21,783",11.39,"23,681",17.10,"35,553",23.73,"49,353",28.25,"58,764"
000009,Connecticut Statewide,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",20,19.00,"39,523",14.62,"30,408",21.19,"44,076",13.19,"27,427",16.12,"33,521",20.07,"41,738",22.61,"47,026",24.13,"50,200"
000009,Connecticut Statewide,51-6093,Upholsterers,160,18.83,"39,176",12.02,"25,019",22.24,"46,250",10.96,"22,803",13.20,"27,438",17.82,"37,084",24.49,"50,925",28.88,"60,061"
000009,Connecticut Statewide,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",60,13.25,"27,560",10.82,"22,507",14.46,"30,081",10.28,"21,374",11.13,"23,140",12.62,"26,254",14.48,"30,122",17.79,"37,002"
000009,Connecticut Statewide,51-7011,Cabinetmakers and Bench Carpenters,870,21.77,"45,291",15.68,"32,623",24.82,"51,629",14.46,"30,071",17.60,"36,604",21.46,"44,627",25.43,"52,885",30.37,"63,164"
000009,Connecticut Statewide,51-7021,Furniture Finishers,140,21.94,"45,627",18.65,"38,788",23.58,"49,057",16.51,"34,328",20.03,"41,657",22.15,"46,077",24.29,"50,517",27.83,"57,876"
000009,Connecticut Statewide,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",170,17.15,"35,665",12.30,"25,590",19.57,"40,707",11.24,"23,365",13.39,"27,856",16.41,"34,144",19.23,"39,993",25.28,"52,589"
000009,Connecticut Statewide,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",280,17.94,"37,329",14.31,"29,755",19.76,"41,116",13.02,"27,091",15.55,"32,337",17.70,"36,818",20.71,"43,076",23.60,"49,088"
000009,Connecticut Statewide,51-7099,"Woodworkers, All Other",110,17.36,"36,124",12.95,"26,938",19.58,"40,718",12.19,"25,345",14.23,"29,602",16.99,"35,338",19.91,"41,422",23.62,"49,118"
000009,Connecticut Statewide,51-8012,Power Distributors and Dispatchers,110,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
000009,Connecticut Statewide,51-8013,Power Plant Operators,200,33.75,"70,197",28.03,"58,305",36.6,"76,138",26.42,"54,947",30.38,"63,194",34.33,"71,401",37.73,"78,475",40.17,"83,538"
000009,Connecticut Statewide,51-8021,Stationary Engineers and Boiler Operators,240,29.02,"60,367",23.14,"48,138",31.96,"66,481",21.84,"45,433",25.13,"52,283",27.88,"57,989",31.45,"65,420",39.78,"82,732"
000009,Connecticut Statewide,51-8031,Water and Wastewater Treatment Plant and System Operators,"1,180",30.04,"62,480",23.96,"49,823",33.08,"68,819",21.94,"45,617",26.33,"54,753",30.01,"62,419",35.13,"73,065",38.61,"80,323"
000009,Connecticut Statewide,51-8091,Chemical Plant and System Operators,270,30.48,"63,399",25.29,"52,620",33.07,"68,788",24.26,"50,466",26.74,"55,631",30.60,"63,644",35.20,"73,208",37.92,"78,863"
000009,Connecticut Statewide,51-8092,Gas Plant Operators,N/A,36.78,"76,495",30.13,"62,664",40.11,"83,405",27.76,"57,754",32.88,"68,380",36.50,"75,933",41.77,"86,876",48.22,"100,299"
000009,Connecticut Statewide,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",50,27.68,"57,570",26.09,"54,273",28.47,"59,224",23.60,"49,078",26.25,"54,610",28.15,"58,550",30.21,"62,847",30.95,"64,379"
000009,Connecticut Statewide,51-8099,"Plant and System Operators, All Other",50,24.63,"51,231",17.53,"36,461",28.18,"58,611",16.75,"34,848",18.70,"38,901",23.24,"48,353",30.40,"63,225",35.72,"74,290"
000009,Connecticut Statewide,51-9011,Chemical Equipment Operators and Tenders,750,19.05,"39,625",11.08,"23,028",23.04,"47,924",9.84,"20,466",11.98,"24,927",17.77,"36,961",24.41,"50,772",30.40,"63,225"
000009,Connecticut Statewide,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",N/A,13.19,"27,427",9.38,"19,517",15.1,"31,388",9.36,"19,466",9.39,"19,527",9.44,"19,639",14.95,"31,102",22.01,"45,780"
000009,Connecticut Statewide,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",500,18.12,"37,676",12.12,"25,192",21.12,"43,923",11.04,"22,967",13.34,"27,744",17.59,"36,584",22.10,"45,954",25.63,"53,314"
000009,Connecticut Statewide,51-9022,"Grinding and Polishing Workers, Hand",330,17.69,"36,788",12.79,"26,601",20.14,"41,881",11.46,"23,834",14.35,"29,857",17.71,"36,839",21.21,"44,127",23.59,"49,057"
000009,Connecticut Statewide,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",890,18.50,"38,462",13.52,"28,122",20.98,"43,637",12.87,"26,774",14.65,"30,469",17.34,"36,073",20.70,"43,065",24.73,"51,435"
000009,Connecticut Statewide,51-9031,"Cutters and Trimmers, Hand",100,14.36,"29,877",11.11,"23,110",16,"33,266",10.38,"21,599",11.89,"24,733",13.80,"28,703",16.22,"33,736",19.73,"41,034"
000009,Connecticut Statewide,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",970,18.34,"38,156",12.04,"25,049",21.5,"44,699",10.19,"21,201",13.78,"28,673",17.59,"36,584",23.18,"48,210",27.82,"57,866"
000009,Connecticut Statewide,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",410,17.36,"36,114",11.28,"23,467",20.4,"42,432",10.25,"21,323",12.17,"25,304",16.20,"33,685",21.65,"45,025",27.03,"56,223"
000009,Connecticut Statewide,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",90,16.73,"34,797",12.12,"25,192",19.04,"39,605",11.02,"22,926",13.17,"27,397",16.41,"34,144",19.03,"39,585",22.71,"47,240"
000009,Connecticut Statewide,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers","7,810",22.59,"46,995",14.78,"30,755",26.5,"55,110",13.23,"27,509",16.60,"34,522",21.14,"43,984",27.63,"57,478",35.13,"73,075"
000009,Connecticut Statewide,51-9071,Jewelers and Precious Stone and Metal Workers,N/A,25.26,"52,558",13.22,"27,499",31.3,"65,083",10.66,"22,171",16.22,"33,746",22.76,"47,352",34.83,"72,432",45.49,"94,633"
000009,Connecticut Statewide,51-9081,Dental Laboratory Technicians,570,21.84,"45,444",12.91,"26,846",26.31,"54,732",11.97,"24,906",14.44,"30,041",19.15,"39,840",25.64,"53,324",36.27,"75,443"
000009,Connecticut Statewide,51-9082,Medical Appliance Technicians,210,20.49,"42,616",12.30,"25,580",24.59,"51,139",11.26,"23,406",13.23,"27,519",16.55,"34,409",25.21,"52,436",36.24,"75,372"
000009,Connecticut Statewide,51-9083,Ophthalmic Laboratory Technicians,460,20.10,"41,800",13.10,"27,234",23.6,"49,088",12.00,"24,967",14.59,"30,347",18.06,"37,563",23.49,"48,853",34.45,"71,667"
000009,Connecticut Statewide,51-9111,Packaging and Filling Machine Operators and Tenders,"2,330",15.75,"32,756",10.57,"21,997",18.33,"38,135",9.76,"20,303",11.42,"23,763",15.23,"31,684",19.30,"40,146",23.16,"48,169"
000009,Connecticut Statewide,51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",950,17.62,"36,645",12.16,"25,284",20.34,"42,320",10.92,"22,712",13.57,"28,224",17.11,"35,573",21.07,"43,821",25.55,"53,130"
000009,Connecticut Statewide,51-9122,"Painters, Transportation Equipment",580,28.02,"58,285",23.31,"48,506",30.38,"63,174",20.67,"42,994",25.91,"53,885",28.25,"58,764",30.60,"63,644",33.39,"69,441"
000009,Connecticut Statewide,51-9123,"Painting, Coating, and Decorating Workers",140,16.43,"34,175",10.80,"22,467",19.24,"40,023",9.86,"20,507",11.64,"24,202",16.52,"34,358",19.73,"41,034",24.03,"49,986"
000009,Connecticut Statewide,51-9141,Semiconductor Processors,70,16.88,"35,114",13.56,"28,203",18.55,"38,574",12.67,"26,335",13.47,"28,030",14.83,"30,847",18.46,"38,380",22.62,"47,056"
000009,Connecticut Statewide,51-9151,Photographic Process Workers and Processing Machine Operators,300,17.06,"35,481",11.28,"23,457",19.96,"41,504",10.36,"21,538",12.06,"25,070",14.77,"30,724",21.29,"44,290",27.15,"56,478"
000009,Connecticut Statewide,51-9191,Adhesive Bonding Machine Operators and Tenders,100,19.37,"40,289",14.37,"29,887",21.87,"45,495",12.75,"26,519",15.81,"32,888",18.41,"38,298",22.95,"47,720",27.84,"57,897"
000009,Connecticut Statewide,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",160,15.30,"31,827",11.11,"23,100",17.4,"36,196",10.28,"21,385",11.84,"24,620",15.05,"31,296",18.13,"37,706",20.80,"43,269"
000009,Connecticut Statewide,51-9193,Cooling and Freezing Equipment Operators and Tenders,60,18.48,"38,421",13.86,"28,836",20.77,"43,208",13.18,"27,407",14.47,"30,112",18.19,"37,819",22.10,"45,954",23.92,"49,741"
000009,Connecticut Statewide,51-9194,Etchers and Engravers,130,17.07,"35,502",12.59,"26,192",19.31,"40,166",12.01,"24,978",13.27,"27,591",15.36,"31,949",18.56,"38,605",24.10,"50,129"
000009,Connecticut Statewide,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",160,17.77,"36,951",12.03,"25,019",20.64,"42,922",9.43,"19,629",14.45,"30,061",19.20,"39,932",21.92,"45,576",23.51,"48,894"
000009,Connecticut Statewide,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",870,20.99,"43,657",15.37,"31,970",23.8,"49,506",14.06,"29,234",17.25,"35,879",21.35,"44,402",24.69,"51,354",28.42,"59,122"
000009,Connecticut Statewide,51-9198,Helpers--Production Workers,"3,290",14.08,"29,275",10.34,"21,507",15.93,"33,154",9.60,"19,966",10.74,"22,334",13.14,"27,325",16.77,"34,879",20.27,"42,167"
000009,Connecticut Statewide,51-9199,"Production Workers, All Other","1,800",16.36,"34,042",10.70,"22,242",19.2,"39,942",10.05,"20,905",11.54,"24,018",14.84,"30,878",18.71,"38,921",24.14,"50,211"
000009,Connecticut Statewide,53-0000,Transportation and Material Moving Occupations,"89,810",17.64,"36,695",10.89,"22,646",21.02,"43,724",9.73,"20,232",11.82,"24,572",16.00,"33,292",21.50,"44,722",27.70,"57,619"
000009,Connecticut Statewide,53-1011,Aircraft Cargo Handling Supervisors,60,24.91,"51,813",16.43,"34,168",29.16,"60,635",14.55,"30,256",18.35,"38,172",23.41,"48,695",29.84,"62,061",39.81,"82,823"
000009,Connecticut Statewide,53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers,","1,920",26.16,"54,421",16.35,"33,995",31.07,"64,628",14.64,"30,450",18.78,"39,058",25.74,"53,544",31.66,"65,851",38.98,"81,070"
000009,Connecticut Statewide,53-1031,First-Line Supervisors of Transportation and Material-Moving Mach,"1,950",31.09,"64,679",20.20,"42,023",36.54,"76,007",17.99,"37,418",23.77,"49,429",30.46,"63,355",37.09,"77,159",44.99,"93,580"
000009,Connecticut Statewide,53-2012,Commercial Pilots,340,N/A,"119,151",N/A,"60,237",N/A,"148,612",N/A,"48,624",N/A,"74,754",N/A,"116,227",N/A,"149,774",N/A,">187,200"
000009,Connecticut Statewide,53-2021,Air Traffic Controllers,70,50.64,"105,326",36.92,"76,802",57.5,"119,599",36.04,"74,968",39.13,"81,396",48.49,"100,864",58.73,"122,156",70.08,"145,770"
000009,Connecticut Statewide,53-2022,Airfield Operations Specialists,N/A,28.49,"59,270",19.63,"40,841",32.93,"68,479",19.16,"39,863",21.90,"45,568",27.63,"57,467",34.81,"72,401",40.06,"83,322"
000009,Connecticut Statewide,53-2031,Flight Attendants,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
000009,Connecticut Statewide,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",110,14.58,"30,328",11.71,"24,358",16.01,"33,312",10.68,"22,208",12.47,"25,937",14.11,"29,339",16.14,"33,557",19.62,"40,820"
000009,Connecticut Statewide,53-3021,"Bus Drivers, Transit and Intercity","1,740",19.78,"41,146",12.91,"26,854",23.22,"48,288",11.86,"24,674",14.40,"29,971",19.08,"39,680",25.89,"53,850",28.90,"60,105"
000009,Connecticut Statewide,53-3022,"Bus Drivers, School or Special Client","10,010",16.41,"34,138",12.35,"25,682",18.44,"38,355",11.03,"22,942",13.96,"29,044",16.65,"34,637",18.81,"39,119",21.85,"45,456"
000009,Connecticut Statewide,53-3031,Driver/Sales Workers,"2,850",15.71,"32,681",9.77,"20,324",18.68,"38,854",9.40,"19,560",9.75,"20,273",12.80,"26,619",19.99,"41,564",25.98,"54,033"
000009,Connecticut Statewide,53-3032,Heavy and Tractor-Trailer Truck Drivers,"13,110",22.79,"47,401",16.97,"35,289",25.7,"53,453",15.57,"32,365",19.12,"39,781",22.37,"46,536",26.53,"55,185",30.72,"63,915"
000009,Connecticut Statewide,53-3033,Light Truck or Delivery Services Drivers,"10,750",17.63,"36,684",10.97,"22,830",20.97,"43,612",9.87,"20,538",11.86,"24,663",16.13,"33,547",21.27,"44,243",28.96,"60,237"
000009,Connecticut Statewide,53-3041,Taxi Drivers and Chauffeurs,"3,990",15.43,"32,100",10.25,"21,312",18.03,"37,499",9.61,"19,977",10.80,"22,463",13.70,"28,504",18.08,"37,612",23.55,"49,001"
000009,Connecticut Statewide,53-3099,"Motor Vehicle Operators, All Other",510,18.13,"37,713",11.31,"23,522",21.55,"44,804",9.66,"20,100",12.69,"26,395",19.79,"41,157",22.63,"47,065",24.07,"50,071"
000009,Connecticut Statewide,53-5011,Sailors and Marine Oilers,N/A,16.44,"34,189",10.11,"21,016",19.6,"40,780",9.54,"19,845",10.68,"22,208",14.85,"30,898",21.16,"43,999",25.42,"52,872"
000009,Connecticut Statewide,53-5021,"Captains, Mates, and Pilots of Water Vessels",350,40.17,"83,556",22.28,"46,342",49.12,"102,168",17.48,"36,369",28.59,"59,463",41.09,"85,451",53.90,"112,111",60.79,"126,435"
000009,Connecticut Statewide,53-5031,Ship Engineers,N/A,35.92,"74,724",24.29,"50,519",41.75,"86,826",22.19,"46,148",25.63,"53,320",30.14,"62,713",41.73,"86,796",63.94,"132,985"
000009,Connecticut Statewide,53-6011,Bridge and Lock Tenders,30,21.41,"44,529",20.52,"42,675",21.85,"45,456",19.76,"41,106",20.61,"42,858",22.01,"45,782",23.42,"48,705",24.26,"50,458"
000009,Connecticut Statewide,53-6021,Parking Lot Attendants,"1,540",11.92,"24,796",9.65,"20,059",13.06,"27,159",9.42,"19,600",9.60,"19,957",10.94,"22,758",13.08,"27,210",15.38,"32,008"
000009,Connecticut Statewide,53-6031,Automotive and Watercraft Service Attendants,710,11.33,"23,553",9.51,"19,794",12.22,"25,438",9.39,"19,529",9.50,"19,763",9.81,"20,395",12.35,"25,682",15.43,"32,100"
000009,Connecticut Statewide,53-6051,Transportation Inspectors,170,37.91,"78,850",26.68,"55,480",43.52,"90,534",25.87,"53,799",28.43,"59,147",34.04,"70,781",46.57,"96,851",58.58,"121,840"
000009,Connecticut Statewide,53-6061,"Transportation Attendants, Except Flight Attendants",50,10.78,"22,412",9.61,"19,987",11.36,"23,624",9.47,"19,702",9.70,"20,171",10.45,"21,740",11.62,"24,185",12.40,"25,784"
000009,Connecticut Statewide,53-6099,"Transportation Workers, All Other",330,16.06,"33,394",11.68,"24,297",18.25,"37,948",10.54,"21,943",12.51,"26,018",14.66,"30,491",18.35,"38,162",25.48,"53,004"
000009,Connecticut Statewide,53-7011,Conveyor Operators and Tenders,180,14.93,"31,061",9.95,"20,701",17.43,"36,246",9.53,"19,814",9.94,"20,670",14.04,"29,207",18.17,"37,805",22.70,"47,208"
000009,Connecticut Statewide,53-7021,Crane and Tower Operators,180,20.13,"41,860",10.39,"21,617",24.99,"51,986",9.36,"19,468",9.42,"19,600",18.03,"37,499",24.43,"50,814",37.24,"77,474"
000009,Connecticut Statewide,53-7032,Excavating and Loading Machine and Dragline Operators,180,22.88,"47,605",15.90,"33,088",26.37,"54,859",13.57,"28,219",18.63,"38,752",22.18,"46,138",27.04,"56,234",34.71,"72,197"
000009,Connecticut Statewide,53-7051,Industrial Truck and Tractor Operators,"2,410",17.80,"37,010",12.95,"26,925",20.22,"42,053",12.40,"25,794",13.86,"28,840",16.61,"34,545",20.05,"41,707",26.71,"55,551"
000009,Connecticut Statewide,53-7061,Cleaners of Vehicles and Equipment,"3,500",12.48,"25,957",9.63,"20,018",13.91,"28,932",9.41,"19,570",9.69,"20,150",11.30,"23,502",14.18,"29,502",17.76,"36,929"
000009,Connecticut Statewide,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand","22,950",15.09,"31,377",10.40,"21,638",17.42,"36,246",9.70,"20,181",11.02,"22,921",13.91,"28,922",18.17,"37,795",22.60,"47,004"
000009,Connecticut Statewide,53-7063,Machine Feeders and Offbearers,630,14.32,"29,788",10.03,"20,864",16.46,"34,250",9.57,"19,896",10.12,"21,037",13.28,"27,628",16.38,"34,087",20.84,"43,357"
000009,Connecticut Statewide,53-7064,"Packers and Packagers, Hand","7,030",13.98,"29,064",10.14,"21,088",15.89,"33,048",9.53,"19,824",10.34,"21,505",12.67,"26,355",16.08,"33,435",21.72,"45,170"
000009,Connecticut Statewide,53-7071,Gas Compressor and Gas Pumping Station Operators,N/A,23.25,"48,349",16.57,"34,474",26.58,"55,276",16.03,"33,353",19.16,"39,853",22.99,"47,819",27.98,"58,210",32.82,"68,275"
000009,Connecticut Statewide,53-7081,Refuse and Recyclable Material Collectors,790,18.76,"39,028",12.89,"26,803",21.7,"45,140",10.81,"22,494",15.09,"31,377",19.11,"39,751",22.82,"47,452",26.09,"54,258"
000009,Connecticut Statewide,53-7199,"Material Moving Workers, All Other",650,12.77,"26,579",9.61,"19,987",14.36,"29,869",9.40,"19,570",9.54,"19,835",9.77,"20,324",13.76,"28,616",20.66,"42,980"
